price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
3640000.0,3180,3,1,2,no,no,yes,no,no,0,no,semi-furnished
3640000.0,3000,2,1,2,yes,no,no,no,yes,0,no,furnished
3640000.0,3520,2,2,1,yes,no,yes,no,no,0,no,semi-furnished
3640000.0,5960,3,1,2,yes,yes,yes,no,no,0,no,unfurnished
3640000.0,4130,3,2,2,yes,no,no,no,no,2,no,semi-furnished
3640000.0,2850,3,2,2,no,no,yes,no,no,0,yes,unfurnished
3640000.0,2275,3,1,3,yes,no,no,yes,yes,0,yes,semi-furnished
3633000.0,3520,3,1,1,yes,no,no,no,no,2,yes,unfurnished
3605000.0,4500,2,1,1,yes,no,no,no,no,0,no,semi-furnished
3605000.0,4000,2,1,1,yes,no,no,no,no,0,yes,semi-furnished
3570000.0,3150,3,1,2,yes,no,yes,no,no,0,no,furnished
3570000.0,4500,4,2,2,yes,no,yes,no,no,2,no,furnished
3570000.0,4500,2,1,1,no,no,no,no,no,0,no,furnished
3570000.0,3640,2,1,1,yes,no,no,no,no,0,no,unfurnished
3535000.0,3850,3,1,1,yes,no,no,no,no,2,no,unfurnished
3500000.0,4240,3,1,2,yes,no,no,no,yes,0,no,semi-furnished
3500000.0,3650,3,1,2,yes,no,no,no,no,0,no,unfurnished
3500000.0,4600,4,1,2,yes,no,no,no,no,0,no,semi-furnished
3500000.0,2135,3,2,2,no,no,no,no,no,0,no,unfurnished
3500000.0,3036,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
3500000.0,3990,3,1,2,yes,no,no,no,no,0,no,semi-furnished
3500000.0,7424,3,1,1,no,no,no,no,no,0,no,unfurnished
3500000.0,3480,3,1,1,no,no,no,no,yes,0,no,unfurnished
3500000.0,3600,6,1,2,yes,no,no,no,no,1,no,unfurnished
3500000.0,3640,2,1,1,yes,no,no,no,no,1,no,semi-furnished
3500000.0,5900,2,1,1,yes,no,no,no,no,1,no,furnished
3500000.0,3120,3,1,2,yes,no,no,no,no,1,no,unfurnished
3500000.0,7350,2,1,1,yes,no,no,no,no,1,no,semi-furnished
3500000.0,3512,2,1,1,yes,no,no,no,no,1,yes,unfurnished
3500000.0,9500,3,1,2,yes,no,no,no,no,3,yes,unfurnished
3500000.0,5880,2,1,1,yes,no,no,no,no,0,no,unfurnished
3500000.0,12944,3,1,1,yes,no,no,no,no,0,no,unfurnished
3493000.0,4900,3,1,2,no,no,no,no,no,0,no,unfurnished
3465000.0,3060,3,1,1,yes,no,no,no,no,0,no,unfurnished
3465000.0,5320,2,1,1,yes,no,no,no,no,1,yes,unfurnished
3465000.0,2145,3,1,3,yes,no,no,no,no,0,yes,furnished
3430000.0,4000,2,1,1,yes,no,no,no,no,0,no,unfurnished
3430000.0,3185,2,1,1,yes,no,no,no,no,2,no,unfurnished
3430000.0,3850,3,1,1,yes,no,no,no,no,0,no,unfurnished
3430000.0,2145,3,1,3,yes,no,no,no,no,0,yes,furnished
3430000.0,2610,3,1,2,yes,no,yes,no,no,0,yes,unfurnished
3430000.0,1950,3,2,2,yes,no,yes,no,no,0,yes,unfurnished
3423000.0,4040,2,1,1,yes,no,no,no,no,0,no,unfurnished
3395000.0,4785,3,1,2,yes,yes,yes,no,yes,1,no,furnished
3395000.0,3450,3,1,1,yes,no,yes,no,no,2,no,unfurnished
3395000.0,3640,2,1,1,yes,no,no,no,no,0,no,furnished
3360000.0,3500,4,1,2,yes,no,no,no,yes,2,no,unfurnished
3360000.0,4960,4,1,3,no,no,no,no,no,0,no,semi-furnished
3360000.0,4120,2,1,2,yes,no,no,no,no,0,no,unfurnished
3360000.0,4750,2,1,1,yes,no,no,no,no,0,no,unfurnished
3360000.0,3720,2,1,1,no,no,no,no,yes,0,no,unfurnished
3360000.0,3750,3,1,1,yes,no,no,no,no,0,no,unfurnished
3360000.0,3100,3,1,2,no,no,yes,no,no,0,no,semi-furnished
3360000.0,3185,2,1,1,yes,no,yes,no,no,2,no,furnished
3353000.0,2700,3,1,1,no,no,no,no,no,0,no,furnished
3332000.0,2145,3,1,2,yes,no,yes,no,no,0,yes,furnished
3325000.0,4040,2,1,1,yes,no,no,no,no,1,no,unfurnished
3325000.0,4775,4,1,2,yes,no,no,no,no,0,no,unfurnished
3290000.0,2500,2,1,1,no,no,no,no,yes,0,no,unfurnished
3290000.0,3180,4,1,2,yes,no,yes,no,yes,0,no,unfurnished
3290000.0,6060,3,1,1,yes,yes,yes,no,no,0,no,furnished
3290000.0,3480,4,1,2,no,no,no,no,no,1,no,semi-furnished
3290000.0,3792,4,1,2,yes,no,no,no,no,0,no,semi-furnished
3290000.0,4040,2,1,1,yes,no,no,no,no,0,no,unfurnished
3290000.0,2145,3,1,2,yes,no,yes,no,no,0,yes,furnished
3290000.0,5880,3,1,1,yes,no,no,no,no,1,no,unfurnished
3255000.0,4500,2,1,1,no,no,no,no,no,0,no,semi-furnished
3255000.0,3930,2,1,1,no,no,no,no,no,0,no,unfurnished
3234000.0,3640,4,1,2,yes,no,yes,no,no,0,no,unfurnished
3220000.0,4370,3,1,2,yes,no,no,no,no,0,no,unfurnished
3220000.0,2684,2,1,1,yes,no,no,no,yes,1,no,unfurnished
3220000.0,4320,3,1,1,no,no,no,no,no,1,no,unfurnished
3220000.0,3120,3,1,2,no,no,no,no,no,0,no,furnished
3150000.0,3450,1,1,1,yes,no,no,no,no,0,no,furnished
3150000.0,3986,2,2,1,no,yes,yes,no,no,1,no,unfurnished
3150000.0,3500,2,1,1,no,no,yes,no,no,0,no,semi-furnished
3150000.0,4095,2,1,1,yes,no,no,no,no,2,no,semi-furnished
3150000.0,1650,3,1,2,no,no,yes,no,no,0,no,unfurnished
3150000.0,3450,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
3150000.0,6750,2,1,1,yes,no,no,no,no,0,no,semi-furnished
3150000.0,9000,3,1,2,yes,no,no,no,no,2,no,semi-furnished
3150000.0,3069,2,1,1,yes,no,no,no,no,1,no,unfurnished
3143000.0,4500,3,1,2,yes,no,no,no,yes,0,no,unfurnished
3129000.0,5495,3,1,1,yes,no,yes,no,no,0,no,unfurnished
3118850.0,2398,3,1,1,yes,no,no,no,no,0,yes,semi-furnished
3115000.0,3000,3,1,1,no,no,no,no,yes,0,no,unfurnished
3115000.0,3850,3,1,2,yes,no,no,no,no,0,no,unfurnished
3115000.0,3500,2,1,1,yes,no,no,no,no,0,no,unfurnished
3087000.0,8100,2,1,1,yes,no,no,no,no,1,no,unfurnished
3080000.0,4960,2,1,1,yes,no,yes,no,yes,0,no,unfurnished
3080000.0,2160,3,1,2,no,no,yes,no,no,0,no,semi-furnished
3080000.0,3090,2,1,1,yes,yes,yes,no,no,0,no,unfurnished
3080000.0,4500,2,1,2,yes,no,no,yes,no,1,no,semi-furnished
3045000.0,3800,2,1,1,yes,no,no,no,no,0,no,unfurnished
3010000.0,3090,3,1,2,no,no,no,no,no,0,no,semi-furnished
3010000.0,3240,3,1,2,yes,no,no,no,no,2,no,semi-furnished
3010000.0,2835,2,1,1,yes,no,no,no,no,0,no,semi-furnished
3010000.0,4600,2,1,1,yes,no,no,no,no,0,no,furnished
3010000.0,5076,3,1,1,no,no,no,no,no,0,no,unfurnished
3010000.0,3750,3,1,2,yes,no,no,no,no,0,no,unfurnished
3010000.0,3630,4,1,2,yes,no,no,no,no,3,no,semi-furnished
3003000.0,8050,2,1,1,yes,no,no,no,no,0,no,unfurnished
2975000.0,4352,4,1,2,no,no,no,no,no,1,no,unfurnished
2961000.0,3000,2,1,2,yes,no,no,no,no,0,no,semi-furnished
2940000.0,5850,3,1,2,yes,no,yes,no,no,1,no,unfurnished
2940000.0,4960,2,1,1,yes,no,no,no,no,0,no,unfurnished
2940000.0,3600,3,1,2,no,no,no,no,no,1,no,unfurnished
2940000.0,3660,4,1,2,no,no,no,no,no,0,no,unfurnished
2940000.0,3480,3,1,2,no,no,no,no,no,1,no,semi-furnished
2940000.0,2700,2,1,1,no,no,no,no,no,0,no,furnished
2940000.0,3150,3,1,2,no,no,no,no,no,0,no,unfurnished
2940000.0,6615,3,1,2,yes,no,no,no,no,0,no,semi-furnished
2870000.0,3040,2,1,1,no,no,no,no,no,0,no,unfurnished
2870000.0,3630,2,1,1,yes,no,no,no,no,0,no,unfurnished
2870000.0,6000,2,1,1,yes,no,no,no,no,0,no,semi-furnished
2870000.0,5400,4,1,2,yes,no,no,no,no,0,no,unfurnished
2852500.0,5200,4,1,3,yes,no,no,no,no,0,no,unfurnished
2835000.0,3300,3,1,2,no,no,no,no,no,1,no,semi-furnished
2835000.0,4350,3,1,2,no,no,no,yes,no,1,no,unfurnished
2835000.0,2640,2,1,1,no,no,no,no,no,1,no,furnished
2800000.0,2650,3,1,2,yes,no,yes,no,no,1,no,unfurnished
2800000.0,3960,3,1,1,yes,no,no,no,no,0,no,furnished
2730000.0,6800,2,1,1,yes,no,no,no,no,0,no,unfurnished
2730000.0,4000,3,1,2,yes,no,no,no,no,1,no,unfurnished
2695000.0,4000,2,1,1,yes,no,no,no,no,0,no,unfurnished
2660000.0,3934,2,1,1,yes,no,no,no,no,0,no,unfurnished
2660000.0,2000,2,1,2,yes,no,no,no,no,0,no,semi-furnished
2660000.0,3630,3,3,2,no,yes,no,no,no,0,no,unfurnished
2660000.0,2800,3,1,1,yes,no,no,no,no,0,no,unfurnished
2660000.0,2430,3,1,1,no,no,no,no,no,0,no,unfurnished
2660000.0,3480,2,1,1,yes,no,no,no,no,1,no,semi-furnished
2660000.0,4000,3,1,1,yes,no,no,no,no,0,no,semi-furnished
2653000.0,3185,2,1,1,yes,no,no,no,yes,0,no,unfurnished
2653000.0,4000,3,1,2,yes,no,no,no,yes,0,no,unfurnished
2604000.0,2910,2,1,1,no,no,no,no,no,0,no,unfurnished
2590000.0,3600,2,1,1,yes,no,no,no,no,0,no,unfurnished
2590000.0,4400,2,1,1,yes,no,no,no,no,0,no,unfurnished
2590000.0,3600,2,2,2,yes,no,yes,no,no,1,no,furnished
2520000.0,2880,3,1,1,no,no,no,no,no,0,no,unfurnished
2520000.0,3180,3,1,1,no,no,no,no,no,0,no,unfurnished
2520000.0,3000,2,1,2,yes,no,no,no,no,0,no,furnished
2485000.0,4400,3,1,2,yes,no,no,no,no,0,no,unfurnished
2485000.0,3000,3,1,2,no,no,no,no,no,0,no,semi-furnished
2450000.0,3210,3,1,2,yes,no,yes,no,no,0,no,unfurnished
2450000.0,3240,2,1,1,no,yes,no,no,no,1,no,unfurnished
2450000.0,3000,2,1,1,yes,no,no,no,no,1,no,unfurnished
2450000.0,3500,2,1,1,yes,yes,no,no,no,0,no,unfurnished
2450000.0,4840,2,1,2,yes,no,no,no,no,0,no,unfurnished
2450000.0,7700,2,1,1,yes,no,no,no,no,0,no,unfurnished
2408000.0,3635,2,1,1,no,no,no,no,no,0,no,unfurnished
2380000.0,2475,3,1,2,yes,no,no,no,no,0,no,furnished
2380000.0,2787,4,2,2,yes,no,no,no,no,0,no,furnished
2380000.0,3264,2,1,1,yes,no,no,no,no,0,no,unfurnished
2345000.0,3640,2,1,1,yes,no,no,no,no,0,no,unfurnished
2310000.0,3180,2,1,1,yes,no,no,no,no,0,no,unfurnished
2275000.0,1836,2,1,1,no,no,yes,no,no,0,no,semi-furnished
2275000.0,3970,1,1,1,no,no,no,no,no,0,no,unfurnished
2275000.0,3970,3,1,2,yes,no,yes,no,no,0,no,unfurnished
2240000.0,1950,3,1,1,no,no,no,yes,no,0,no,unfurnished
2233000.0,5300,3,1,1,no,no,no,no,yes,0,yes,unfurnished
2135000.0,3000,2,1,1,no,no,no,no,no,0,no,unfurnished
2100000.0,2400,3,1,2,yes,no,no,no,no,0,no,unfurnished
2100000.0,3000,4,1,2,yes,no,no,no,no,0,no,unfurnished
2100000.0,3360,2,1,1,yes,no,no,no,no,1,no,unfurnished
1960000.0,3420,5,1,2,no,no,no,no,no,0,no,unfurnished
1890000.0,1700,3,1,2,yes,no,no,no,no,0,no,unfurnished
1890000.0,3649,2,1,1,yes,no,no,no,no,0,no,unfurnished
1855000.0,2990,2,1,1,no,no,no,no,no,1,no,unfurnished
1820000.0,3000,2,1,1,yes,no,yes,no,no,2,no,unfurnished
1767150.0,2400,3,1,1,no,no,no,no,no,0,no,semi-furnished
1750000.0,3620,2,1,1,yes,no,no,no,no,0,no,unfurnished
1750000.0,2910,3,1,1,no,no,no,no,no,0,no,furnished
1750000.0,3850,3,1,2,yes,no,no,no,no,0,no,unfurnished
4793000.0,11925,3,2,3,yes,yes,yes,yes,no,2,no,semi-furnished
7003000.0,5922,3,2,4,yes,yes,yes,no,no,1,no,furnished
6329000.0,6552,4,2,2,yes,yes,no,yes,no,0,no,unfurnished
8092000.0,6140,5,2,5,yes,yes,no,no,yes,0,yes,semi-furnished
4360000.0,4452,3,2,1,yes,yes,yes,yes,yes,1,no,unfurnished
4786000.0,5899,3,1,3,no,yes,yes,no,no,0,yes,unfurnished
5911000.0,5989,3,1,2,yes,yes,no,yes,yes,0,yes,furnished
1823000.0,3764,2,1,2,no,no,no,no,no,0,yes,furnished
5059000.0,7199,4,2,3,yes,yes,yes,yes,no,2,yes,unfurnished
5862000.0,6337,2,2,4,no,no,yes,yes,yes,1,yes,unfurnished
4931000.0,6153,4,1,1,yes,yes,no,no,no,0,yes,unfurnished
8380000.0,8007,4,4,4,no,yes,yes,no,yes,2,yes,unfurnished
2845000.0,3181,1,2,1,yes,no,yes,yes,yes,0,yes,unfurnished
3431000.0,2147,4,1,1,yes,no,yes,no,no,0,yes,semi-furnished
3902000.0,1776,4,2,2,no,no,yes,yes,no,1,yes,unfurnished
4169000.0,3394,3,2,1,no,yes,yes,yes,yes,1,no,semi-furnished
3392000.0,4061,2,1,2,no,no,yes,yes,no,0,yes,unfurnished
4470000.0,4517,3,1,3,yes,yes,yes,no,no,1,yes,unfurnished
5603000.0,7878,3,2,1,yes,yes,yes,yes,no,2,yes,furnished
5794000.0,2881,3,1,3,yes,no,no,yes,yes,1,no,unfurnished
4914000.0,2766,4,2,2,no,no,yes,yes,no,0,yes,unfurnished
4707000.0,5279,3,1,2,no,yes,yes,no,no,0,no,semi-furnished
6704000.0,5470,3,1,1,no,yes,no,no,no,2,yes,semi-furnished
4985000.0,5062,4,2,5,yes,yes,yes,no,no,0,yes,semi-furnished
4696000.0,3372,2,1,1,no,no,yes,no,no,1,yes,semi-furnished
6966000.0,8339,4,3,3,yes,no,yes,no,no,2,yes,semi-furnished
6529000.0,6235,3,2,3,no,yes,no,yes,no,0,no,unfurnished
3731000.0,3748,2,1,1,no,no,no,no,no,0,no,furnished
4862000.0,2772,2,1,3,yes,no,no,no,yes,0,no,semi-furnished
3989000.0,3174,3,1,1,no,no,no,no,no,1,yes,unfurnished
4143000.0,3417,2,1,3,no,yes,no,yes,no,2,no,furnished
5254000.0,4515,5,3,3,yes,yes,yes,yes,yes,3,yes,semi-furnished
5217000.0,6093,3,2,1,yes,no,no,no,yes,0,yes,unfurnished
4469000.0,7184,3,2,3,no,no,no,yes,yes,3,yes,furnished
5748000.0,3077,4,1,2,yes,yes,yes,no,yes,1,no,semi-furnished
4611000.0,2699,1,2,2,yes,no,yes,no,no,0,no,semi-furnished
1508000.0,3991,2,2,3,no,yes,no,yes,no,0,yes,furnished
5767000.0,4077,2,3,2,no,yes,no,yes,yes,2,yes,unfurnished
4911000.0,3048,4,2,1,yes,yes,no,yes,no,0,yes,semi-furnished
5827000.0,4143,4,1,3,no,no,yes,yes,yes,2,no,semi-furnished
3030000.0,2719,3,2,2,no,yes,no,yes,yes,0,no,furnished
3172000.0,3227,2,2,1,yes,no,no,no,no,1,yes,furnished
5183000.0,7668,3,1,1,no,no,no,yes,no,1,yes,semi-furnished
3486000.0,2843,4,2,1,yes,no,no,yes,yes,1,yes,furnished
7853000.0,6380,2,2,5,yes,no,no,no,no,1,yes,furnished
2271000.0,2761,5,2,2,no,yes,yes,no,no,0,yes,furnished
4381000.0,4614,3,1,3,no,yes,yes,no,no,0,yes,unfurnished
5523000.0,5823,6,1,2,no,no,yes,no,yes,1,yes,furnished
5900000.0,4914,4,1,2,no,yes,yes,yes,no,1,no,unfurnished
5240000.0,5271,5,3,3,yes,yes,yes,no,yes,3,yes,unfurnished
3563000.0,2105,2,2,3,yes,yes,yes,yes,yes,1,yes,furnished
4895000.0,10071,3,1,2,yes,no,yes,no,yes,2,no,furnished
4819000.0,4520,1,2,2,no,yes,yes,no,no,0,yes,semi-furnished
6200000.0,6998,2,2,2,yes,no,yes,no,yes,1,no,unfurnished
4976000.0,6385,4,1,1,no,yes,yes,no,yes,0,no,semi-furnished
3369000.0,3520,2,1,3,yes,no,no,no,no,0,no,furnished
4925000.0,1896,6,1,1,no,yes,no,yes,no,1,yes,semi-furnished
3996000.0,2319,3,2,3,yes,yes,no,no,no,0,no,unfurnished
6991000.0,9557,3,3,5,yes,yes,yes,yes,yes,0,no,semi-furnished
3540000.0,7284,2,1,1,yes,yes,no,yes,yes,4,no,semi-furnished
2707000.0,6388,2,1,1,yes,no,yes,yes,no,0,no,unfurnished
3129000.0,3712,3,2,3,no,no,yes,no,no,4,no,semi-furnished
3795000.0,5982,1,1,1,yes,no,no,yes,yes,1,no,furnished
8244000.0,6334,3,1,2,no,yes,no,no,no,2,no,unfurnished
8199000.0,5915,2,4,3,no,no,no,yes,no,2,yes,semi-furnished
2399000.0,3075,2,1,2,yes,no,no,yes,no,1,yes,unfurnished
4289000.0,7864,2,2,1,no,no,no,yes,no,1,yes,unfurnished
7110000.0,4348,6,3,2,yes,yes,no,yes,yes,1,yes,semi-furnished
2602000.0,3150,1,1,1,no,no,yes,yes,yes,0,yes,semi-furnished
3529000.0,5084,5,1,3,no,yes,yes,yes,no,1,no,furnished
3027000.0,3815,3,1,2,yes,no,no,no,no,2,no,furnished
8590000.0,6656,2,1,3,no,no,no,yes,no,0,no,furnished
4149000.0,4095,4,2,1,yes,no,yes,no,yes,1,no,unfurnished
7150000.0,9707,2,1,2,no,yes,no,no,yes,1,yes,unfurnished
4012000.0,3363,3,1,3,no,no,no,yes,no,3,no,unfurnished
3735000.0,4441,1,2,2,no,no,yes,no,yes,0,no,furnished
5147000.0,5147,1,1,2,no,yes,yes,yes,yes,1,no,furnished
3985000.0,3212,2,1,3,yes,no,yes,no,no,1,no,semi-furnished
3953000.0,3068,3,1,1,no,yes,yes,yes,no,0,no,furnished
2565000.0,3190,3,2,2,no,no,yes,yes,yes,2,yes,semi-furnished
5817000.0,8656,2,2,2,no,yes,no,yes,no,2,no,semi-furnished
5966000.0,5779,2,2,1,yes,yes,no,no,no,1,no,furnished
6728000.0,5843,4,2,2,yes,no,no,no,no,1,no,unfurnished
3255000.0,3772,3,1,1,no,no,no,yes,yes,2,yes,furnished
5701000.0,6170,4,2,1,no,yes,yes,yes,no,1,no,semi-furnished
6232000.0,3872,4,1,2,no,yes,yes,yes,no,1,no,furnished
2112000.0,2519,5,3,2,no,yes,no,yes,no,0,no,semi-furnished
8527000.0,6271,4,2,5,yes,yes,no,no,no,0,no,furnished
7891000.0,5960,1,1,3,yes,no,yes,yes,no,0,no,unfurnished
5797000.0,9121,3,2,2,no,no,yes,yes,yes,2,yes,semi-furnished
3688000.0,2047,5,2,1,yes,no,yes,no,yes,1,no,semi-furnished
2637000.0,3765,4,2,2,yes,yes,no,no,no,2,yes,furnished
5531000.0,5226,4,3,1,no,yes,yes,no,yes,0,yes,furnished
2994000.0,3134,4,1,2,yes,no,yes,no,no,3,yes,unfurnished
7377000.0,6653,2,1,2,yes,yes,no,yes,yes,3,yes,semi-furnished
3768000.0,4846,3,2,1,no,no,yes,no,yes,2,no,unfurnished
3564000.0,4214,3,1,1,no,no,no,yes,yes,0,no,unfurnished
5502000.0,5670,4,2,2,no,yes,no,no,no,1,no,unfurnished
3576000.0,5509,3,1,1,yes,no,yes,yes,yes,1,no,semi-furnished
2123000.0,3171,1,1,2,no,yes,no,no,yes,0,yes,semi-furnished
4957000.0,6587,2,1,3,no,no,no,yes,yes,0,no,furnished
4701000.0,6889,4,1,1,no,yes,no,no,yes,3,no,semi-furnished
5064000.0,5383,5,2,2,no,yes,yes,no,yes,0,no,semi-furnished
4207000.0,5982,3,1,1,no,yes,yes,no,yes,1,no,semi-furnished
6314000.0,9124,4,4,1,no,no,no,no,no,2,no,semi-furnished
5348000.0,6815,3,1,2,yes,no,no,yes,no,1,no,semi-furnished
4887000.0,5238,3,2,5,no,yes,yes,no,no,0,no,unfurnished
13743000.0,7512,3,3,3,no,yes,no,no,yes,3,yes,semi-furnished
4609000.0,5753,2,2,3,no,no,no,yes,yes,0,no,unfurnished
2495000.0,4311,1,2,1,no,no,yes,yes,no,0,yes,furnished
3947000.0,3107,2,2,1,no,yes,yes,no,yes,0,no,furnished
3795000.0,2048,2,2,2,yes,yes,no,yes,no,1,no,semi-furnished
2064000.0,3291,1,2,1,yes,no,yes,yes,yes,2,yes,furnished
4078000.0,3734,3,1,2,no,yes,no,yes,yes,1,no,unfurnished
6984000.0,9281,4,1,2,yes,no,yes,no,yes,2,no,semi-furnished
3717000.0,3492,5,2,3,yes,yes,no,yes,no,2,no,unfurnished
4989000.0,4052,3,2,2,no,no,no,no,yes,1,no,semi-furnished
3392000.0,4290,2,1,1,yes,no,yes,no,yes,0,no,furnished
3840000.0,5219,2,2,2,yes,yes,yes,yes,yes,1,yes,semi-furnished
4340000.0,6570,3,2,1,yes,yes,yes,yes,yes,1,no,furnished
9197000.0,7849,3,3,4,yes,yes,yes,yes,yes,3,yes,furnished
3150000.0,3469,3,1,1,yes,yes,no,yes,no,1,no,furnished
4993000.0,5546,4,1,5,no,no,no,no,no,0,no,semi-furnished
4340000.0,2945,2,2,2,no,yes,no,no,no,1,yes,unfurnished
4870000.0,6944,5,3,2,yes,no,yes,yes,no,0,yes,semi-furnished
4169000.0,4628,3,4,2,yes,yes,no,no,yes,3,no,unfurnished
4433000.0,3994,4,1,1,yes,yes,no,yes,yes,3,no,unfurnished
5940000.0,7016,4,1,1,yes,yes,yes,yes,no,1,no,furnished
5483000.0,6927,2,2,2,no,no,yes,no,no,1,no,semi-furnished
4454000.0,4364,3,1,1,no,yes,yes,no,yes,0,no,furnished
3882000.0,7078,4,1,2,no,no,no,no,no,1,no,furnished
1843000.0,3232,2,1,1,yes,yes,yes,no,no,0,yes,semi-furnished
4383000.0,4990,3,1,2,no,no,no,yes,yes,0,yes,unfurnished
5289000.0,6204,3,2,1,yes,no,yes,no,yes,1,no,unfurnished
3899000.0,2740,2,2,2,yes,no,yes,no,yes,0,yes,unfurnished
9947000.0,3245,3,3,1,no,yes,yes,no,no,2,yes,semi-furnished
4814000.0,5839,3,1,2,no,no,yes,no,yes,3,no,unfurnished
6064000.0,4005,3,2,3,yes,yes,yes,yes,yes,0,yes,furnished
2904000.0,2921,4,1,1,no,no,no,yes,no,1,no,semi-furnished
8610000.0,10332,4,1,3,no,no,no,no,no,2,yes,unfurnished
3049000.0,3299,1,1,1,yes,yes,yes,no,no,0,no,semi-furnished
4178000.0,4184,3,2,1,yes,yes,yes,no,yes,1,no,furnished
5342000.0,6613,4,1,1,yes,no,yes,yes,no,3,yes,unfurnished
3780000.0,3326,3,1,1,yes,yes,yes,yes,yes,0,no,semi-furnished
5535000.0,8295,3,1,1,yes,yes,no,no,yes,0,yes,unfurnished
6483000.0,3382,3,4,3,yes,yes,no,no,no,1,no,semi-furnished
5055000.0,3789,3,1,2,yes,no,yes,no,yes,2,yes,furnished
4961000.0,3817,4,2,3,no,yes,yes,yes,no,0,yes,semi-furnished
3588000.0,2820,2,1,1,yes,no,no,no,yes,1,no,unfurnished
5611000.0,8178,4,1,1,yes,yes,yes,yes,no,0,no,furnished
5416000.0,4574,4,1,3,yes,yes,no,yes,yes,0,yes,furnished
5728000.0,5964,5,3,1,yes,no,no,no,yes,1,no,unfurnished
4051000.0,7442,3,1,1,yes,yes,yes,no,yes,0,no,semi-furnished
6260000.0,3468,4,2,1,no,no,yes,no,no,0,yes,furnished
4087000.0,2903,2,1,3,yes,yes,no,no,yes,0,no,semi-furnished
2978000.0,3651,4,3,3,no,no,no,yes,yes,1,no,furnished
4679000.0,2617,4,2,1,no,no,no,yes,no,0,yes,furnished
2828000.0,5378,3,2,1,yes,no,yes,yes,no,0,no,semi-furnished
6669000.0,6790,4,1,4,yes,yes,no,no,yes,2,no,semi-furnished
2896000.0,4529,2,1,3,no,yes,no,no,no,1,yes,unfurnished
4040000.0,4222,3,1,1,no,yes,yes,yes,no,0,yes,unfurnished
8763000.0,8121,4,1,2,no,no,no,no,no,1,yes,furnished
6250000.0,6233,3,1,2,yes,no,yes,no,no,0,no,unfurnished
4960000.0,3909,2,2,2,yes,no,yes,yes,yes,1,no,furnished
8079000.0,12167,3,2,1,yes,no,yes,no,no,2,no,furnished
6127000.0,7585,2,2,2,yes,no,no,no,no,3,yes,semi-furnished
7731000.0,7989,6,2,1,no,no,no,no,yes,3,no,furnished
4144000.0,3788,2,2,2,no,yes,no,no,yes,0,yes,unfurnished
2727000.0,2889,3,2,2,no,no,yes,yes,yes,1,yes,unfurnished
3079000.0,2167,4,1,2,no,yes,yes,no,no,0,yes,furnished
3129000.0,2988,2,3,2,yes,yes,yes,yes,yes,3,no,unfurnished
3400000.0,3456,3,1,2,yes,yes,yes,no,no,0,no,furnished
3949000.0,3063,4,2,3,yes,no,no,yes,yes,2,yes,unfurnished
6356000.0,6175,3,1,4,yes,no,no,no,yes,0,yes,furnished
5805000.0,6429,2,3,4,no,yes,yes,no,no,0,yes,unfurnished
4023000.0,2870,3,2,2,yes,no,yes,yes,no,1,yes,unfurnished
2922000.0,3342,1,1,2,no,yes,yes,no,no,2,no,furnished
6594000.0,7564,2,2,1,yes,no,yes,no,no,2,yes,furnished
2965000.0,3164,3,2,2,yes,yes,yes,no,no,1,no,unfurnished
3547000.0,3229,1,3,1,no,yes,yes,no,no,1,yes,furnished
3281000.0,5154,4,2,2,yes,no,yes,yes,no,0,yes,furnished
4294000.0,11369,3,2,2,yes,no,yes,yes,no,2,yes,furnished
5279000.0,5803,2,1,1,no,no,no,no,no,1,no,semi-furnished
3689000.0,4375,4,1,2,no,yes,yes,no,yes,1,no,semi-furnished
5891000.0,7598,2,1,2,no,no,no,yes,no,0,yes,unfurnished
4073000.0,4219,2,1,1,yes,yes,no,yes,no,1,yes,furnished
3577000.0,3617,3,1,1,no,yes,no,no,no,1,no,furnished
3497000.0,6296,4,2,2,yes,no,yes,no,yes,1,no,unfurnished
9074000.0,6123,4,1,2,yes,yes,yes,yes,yes,0,no,furnished
6489000.0,3441,2,4,2,yes,yes,no,yes,yes,0,yes,semi-furnished
3160000.0,4343,3,2,1,no,no,yes,no,yes,0,no,semi-furnished
3724000.0,4737,3,2,1,no,no,no,yes,no,1,yes,unfurnished
5962000.0,6287,5,2,4,yes,no,yes,yes,no,0,yes,semi-furnished
8485000.0,6897,3,1,4,yes,yes,no,no,no,2,no,semi-furnished
5633000.0,4579,5,1,1,no,yes,yes,yes,yes,2,yes,semi-furnished
3861000.0,4654,5,1,3,no,yes,yes,yes,no,2,no,semi-furnished
2279000.0,3135,5,1,1,no,yes,no,no,no,1,no,semi-furnished
4379000.0,5305,3,1,3,no,yes,yes,no,yes,1,yes,semi-furnished
4731000.0,5024,3,1,3,no,yes,no,no,no,1,no,semi-furnished
3656000.0,3223,2,1,1,no,no,no,no,yes,0,yes,semi-furnished
4153000.0,3793,2,2,1,yes,no,yes,no,no,1,no,furnished
3626000.0,2049,2,1,2,no,no,yes,yes,no,2,yes,unfurnished
7342000.0,5147,3,1,3,no,no,yes,yes,no,0,no,unfurnished
3191000.0,3082,2,1,1,yes,no,yes,yes,yes,1,no,semi-furnished
